Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
1.547500000000e-02,1.503201157307e+03,4.792237471115e-07,7.795744365801e-02,2.313410194337e-03,1.073476171045e-01,6.650982061617e-02,7.446220299314e-01,2.005536525116e+07
1.548750000000e-02,1.504000130333e+03,4.063949241084e-07,7.809477380579e-02,2.238592156561e-03,1.072995358876e-01,6.651953592285e-02,7.446063101713e-01,1.950059564342e+07
1.550000000000e-02,1.504778114283e+03,3.448467545985e-07,7.822678991664e-02,2.166629446645e-03,1.072535114235e-01,6.652924261236e-02,7.445911440187e-01,1.896336900947e+07
1.551250000000e-02,1.505535716297e+03,2.928038089133e-07,7.835371474180e-02,2.097405930566e-03,1.072094438118e-01,6.653893708538e-02,7.445765118524e-01,1.844270690806e+07
1.552500000000e-02,1.506273523422e+03,2.487735869767e-07,7.847576168669e-02,2.030809813793e-03,1.071672390812e-01,6.654861535921e-02,7.445623945035e-01,1.793776535036e+07
1.553750000000e-02,1.506992103767e+03,2.115010486889e-07,7.859313515858e-02,1.966733582629e-03,1.071268087700e-01,6.655827320919e-02,7.445487735236e-01,1.744781046759e+07
1.554375000000e-02,1.507344388041e+03,1.950032232121e-07,7.865014280093e-02,1.935601677232e-03,1.071072277067e-01,6.656309280303e-02,7.445421420764e-01,1.720822732040e+07
1.555000000000e-02,1.507692056637e+03,1.798179081512e-07,7.870605087407e-02,1.905063037828e-03,1.070880606113e-01,6.656790565535e-02,7.445356286513e-01,1.697216169039e+07
1.556250000000e-02,1.508373750299e+03,1.530644714338e-07,7.881463732393e-02,1.845728933727e-03,1.070509394182e-01,6.657750951495e-02,7.445229501432e-01,1.651033621771e+07
1.557500000000e-02,1.509037818363e+03,1.303732660869e-07,7.891911263702e-02,1.788616887610e-03,1.070153559758e-01,6.658707955736e-02,7.445107148806e-01,1.606177105877e+07
1.558750000000e-02,1.509684758739e+03,1.111151880724e-07,7.901964751059e-02,1.733636033539e-03,1.069812402721e-01,6.659661131345e-02,7.444989064353e-01,1.562600389442e+07
1.560000000000e-02,1.510315060697e+03,9.475883222937e-08,7.911640668029e-02,1.680698462593e-03,1.069485255145e-01,6.660610042971e-02,7.444875086893e-01,1.520261487881e+07
1.561250000000e-02,1.510929192884e+03,8.085719351882e-08,7.920954632817e-02,1.629720699243e-03,1.069171489691e-01,6.661554264442e-02,7.444765063030e-01,1.479121507309e+07
1.562500000000e-02,1.511527615931e+03,6.903226622621e-08,7.929921712656e-02,1.580622054385e-03,1.068870506926e-01,6.662493387605e-02,7.444658842629e-01,1.439144508505e+07
1.563750000000e-02,1.512110771201e+03,5.896568602228e-08,7.938556190051e-02,1.533325951212e-03,1.068581743020e-01,6.663427018179e-02,7.444556283042e-01,1.400296633420e+07
1.565000000000e-02,1.512679092536e+03,5.038786808717e-08,7.946871839491e-02,1.487758415687e-03,1.068304658359e-01,6.664354783221e-02,7.444457244323e-01,1.362546159885e+07
1.567500000000e-02,1.513772496837e+03,3.701561753719e-08,7.962585908121e-02,1.401597833944e-03,1.067783998067e-01,6.666191658304e-02,7.444269338155e-01,1.290203638520e+07
1.570000000000e-02,1.514811734277e+03,2.726694515943e-08,7.977182948704e-02,1.321507527625e-03,1.067303994522e-01,6.668001074771e-02,7.444093791620e-01,1.221887795453e+07
1.572500000000e-02,1.515799810974e+03,2.014070739111e-08,7.990752119221e-02,1.247006379733e-03,1.066861250179e-01,6.669780804428e-02,7.443929683141e-01,1.157383828542e+07
1.575000000000e-02,1.516739558961e+03,1.491712061047e-08,8.003374940394e-02,1.177653911100e-03,1.066452685419e-01,6.671528943844e-02,7.443776162302e-01,1.096489422447e+07
1.577500000000e-02,1.517633645821e+03,1.107742001525e-08,8.015125957106e-02,1.113046901861e-03,1.066075504151e-01,6.673243901901e-02,7.443632445305e-01,1.039012584875e+07
1.580000000000e-02,1.518484583758e+03,8.246764050482e-09,8.026073346916e-02,1.052816241324e-03,1.065727163820e-01,6.674924381305e-02,7.443497810439e-01,9.847704861776e+06
1.582500000000e-02,1.519294741054e+03,6.153597114686e-09,8.036279488549e-02,9.966239426724e-04,1.065405348760e-01,6.676569361918e-02,7.443371593808e-01,9.335886741783e+06
1.585000000000e-02,1.520066345583e+03,4.600489872608e-09,8.045801508146e-02,9.441602940807e-04,1.065107945645e-01,6.678178064424e-02,7.443253183631e-01,8.853018952216e+06
1.587500000000e-02,1.520801485758e+03,3.443700351008e-09,8.054691518594e-02,8.951425876164e-04,1.064833030344e-01,6.679749924911e-02,7.443142020964e-01,8.397539315054e+06
1.590000000000e-02,1.521502140371e+03,2.577894505230e-09,8.062997469828e-02,8.493105499729e-04,1.064578834335e-01,6.681284592502e-02,7.443037588755e-01,7.967991424418e+06
1.595000000000e-02,1.522805574552e+03,1.487117218577e-09,8.077988637710e-02,7.664893615650e-04,1.064127742390e-01,6.684241806548e-02,7.442847507436e-01,7.179583924059e+06
1.600000000000e-02,1.523993301290e+03,8.665491358838e-10,8.091151493047e-02,6.936767655103e-04,1.063741058632e-01,6.687051191596e-02,7.442678469772e-01,6.477630287293e+06
1.605000000000e-02,1.525077264923e+03,5.099429067604e-10,8.102742316826e-02,6.294770444952e-04,1.063409420647e-01,6.689715402994e-02,7.442527681755e-01,5.852211656499e+06
1.610000000000e-02,1.526068056299e+03,3.029959001797e-10,8.112977659139e-02,5.727099979370e-04,1.063124920238e-01,6.692238419817e-02,7.442392770752e-01,5.294580702020e+06
1.615000000000e-02,1.526975072342e+03,1.817332423832e-10,8.122040930468e-02,5.223753083534e-04,1.062880861820e-01,6.694625172444e-02,7.442271717231e-01,4.796985796824e+06
1.620000000000e-02,1.527806656746e+03,1.099961888023e-10,8.130087851114e-02,4.776230502926e-04,1.062671562765e-01,6.696881231254e-02,7.442162798226e-01,4.352561228661e+06
1.625000000000e-02,1.528570224054e+03,6.714754235121e-11,8.137250959243e-02,4.377292748702e-04,1.062492188470e-01,6.699012555742e-02,7.442064540414e-01,3.955242041425e+06
1.630000000000e-02,1.529272368752e+03,4.129191403185e-11,8.143643343429e-02,4.020757827345e-04,1.062338615204e-01,6.701025294092e-02,7.441975681321e-01,3.599699049430e+06
1.635000000000e-02,1.529918960563e+03,2.550023577503e-11,8.149361736355e-02,3.701333536267e-04,1.062207313883e-01,6.702925617716e-02,7.441895137843e-01,3.281311014880e+06
1.640000000000e-02,1.530515226226e+03,1.568540495346e-11,8.154489081282e-02,3.414478372270e-04,1.062095245886e-01,6.704719566847e-02,7.441821982163e-01,2.996227811679e+06
1.650000000000e-02,1.531570770887e+03,6.620180171091e-12,8.163184752686e-02,2.926740700396e-04,1.061920829604e-01,6.708005607931e-02,7.441695476688e-01,2.508578851436e+06
1.660000000000e-02,1.532478393566e+03,2.925408980306e-12,8.170299407030e-02,2.526744476092e-04,1.061795408106e-01,6.710942168898e-02,7.441588914310e-01,2.113126324239e+06
1.670000000000e-02,1.533263104407e+03,1.378546627675e-12,8.176168875406e-02,2.195985215636e-04,1.061707059555e-01,6.713571064302e-02,7.441498420432e-01,1.790267168721e+06
1.680000000000e-02,1.533945110577e+03,7.145570731508e-13,8.181048787949e-02,1.920355792730e-04,1.061646820474e-01,6.715929355387e-02,7.441421003748e-01,1.525173529931e+06
1.690000000000e-02,1.534540831427e+03,4.229937610472e-13,8.185135560008e-02,1.688999576158e-04,1.061607925281e-01,6.718049708445e-02,7.441354326107e-01,1.306324459844e+06
1.700000000000e-02,1.535063680084e+03,2.924343536039e-13,8.188581470772e-02,1.493485824536e-04,1.061585242629e-01,6.719960750657e-02,7.441296540801e-01,1.124689614280e+06
1.710000000000e-02,1.535524671290e+03,2.331077157672e-13,8.191505599746e-02,1.327211017520e-04,1.061574862648e-01,6.721687469612e-02,7.441246175328e-01,9.731537686502e+05
1.720000000000e-02,1.535932896716e+03,2.059868067392e-13,8.194001831318e-02,1.184960209712e-04,1.061573793757e-01,6.723251624931e-02,7.441202045091e-01,8.460846036455e+05
1.730000000000e-02,1.536295898405e+03,1.937208311734e-13,8.196144765603e-02,1.062582753795e-04,1.061579738654e-01,6.724672144797e-02,7.441163189164e-01,7.390030180783e+05
1.740000000000e-02,1.536619963525e+03,1.884303777425e-13,8.197994121089e-02,9.567504834812e-05,1.061590927756e-01,6.725965492028e-02,7.441128821989e-01,6.483303440940e+05
1.750000000000e-02,1.536910358100e+03,1.864647674071e-13,8.199598041524e-02,8.647758633058e-05,1.061605994601e-01,6.727145993037e-02,7.441098296706e-01,5.711938757588e+05
1.760000000000e-02,1.537171513224e+03,1.861006210457e-13,8.200995600025e-02,7.844741170150e-05,1.061623882097e-01,6.728226128275e-02,7.441071077045e-01,5.052767631437e+05
1.770000000000e-02,1.537407174103e+03,1.865104313240e-13,8.202218710154e-02,7.140578755482e-05,1.061643771583e-01,6.729216785674e-02,7.441046715608e-01,4.487017370321e+05
1.780000000000e-02,1.537620519909e+03,1.872910685080e-13,8.203293595460e-02,6.520560645194e-05,1.061665028869e-01,6.730127480094e-02,7.441024836929e-01,3.999406960653e+05
1.790000000000e-02,1.537814260597e+03,1.882441167211e-13,8.204241927678e-02,5.972510000147e-05,1.061687162995e-01,6.730966542348e-02,7.441005124161e-01,3.577441230620e+05
1.800000000000e-02,1.537990715471e+03,1.892716454504e-13,8.205081714454e-02,5.486292650959e-05,1.061709794551e-01,6.731741281490e-02,7.440987308543e-01,3.210857548795e+05
1.810000000000e-02,1.538151877215e+03,1.903258681194e-13,8.205827996327e-02,5.053430917480e-05,1.061732631244e-01,6.732458123893e-02,7.440971160987e-01,2.891190278908e+05
1.820000000000e-02,1.538299464308e+03,1.913844011898e-13,8.206493397447e-02,4.666798074338e-05,1.061755448974e-01,6.733122732312e-02,7.440956485329e-01,2.611426483149e+05
1.830000000000e-02,1.538434964119e+03,1.924378938523e-13,8.207088563400e-02,4.320375141720e-05,1.061778077111e-01,6.733740107813e-02,7.440943112875e-01,2.365732608530e+05
1.840000000000e-02,1.538559668465e+03,1.934837353951e-13,8.207622511307e-02,4.009056154042e-05,1.061800387014e-01,6.734314677050e-02,7.440930897964e-01,2.149236610613e+05
1.850000000000e-02,1.538674703094e+03,1.945227979362e-13,8.208102911357e-02,3.728491370010e-05,1.061822283042e-01,6.734850367082e-02,7.440919714339e-01,1.957853547392e+05
1.860000000000e-02,1.538781052203e+03,1.955577202965e-13,8.208536314401e-02,3.474960354758e-05,1.061843695489e-01,6.735350669553e-02,7.440909452166e-01,1.788145396729e+05
1.870000000000e-02,1.538879578924e+03,1.965919876803e-13,8.208928336909e-02,3.245268715627e-05,1.061864575028e-01,6.735818695856e-02,7.440900015567e-01,1.637207925842e+05
1.880000000000e-02,1.538971042485e+03,1.976294296175e-13,8.209283811994e-02,3.036663670570e-05,1.061884888319e-01,6.736257224600e-02,7.440891320574e-01,1.502579029662e+05
1.890000000000e-02,1.539056112658e+03,1.986739419247e-13,8.209606913325e-02,2.846764689911e-05,1.061904614544e-01,6.736668742535e-02,7.440883293421e-01,1.382164174373e+05
1.900000000000e-02,1.539135381944e+03,1.997293311298e-13,8.209901257251e-02,2.673506263697e-05,1.061923742648e-01,6.737055479900e-02,7.440875869110e-01,1.274175522761e+05
1.910000000000e-02,1.539209375904e+03,2.007992273550e-13,8.210169987326e-02,2.515090470798e-05,1.061942269167e-01,6.737419441009e-02,7.440868990209e-01,1.177082045042e+05
1.920000000000e-02,1.539278561928e+03,2.018870363983e-13,8.210415844568e-02,2.369947508290e-05,1.061960196486e-01,6.737762430778e-02,7.440862605834e-01,1.089568483743e+05
1.930000000000e-02,1.539343356720e+03,2.029959148414e-13,8.210641226089e-02,2.236702714624e-05,1.061977531466e-01,6.738086077760e-02,7.440856670787e-01,1.010501481051e+05
1.940000000000e-02,1.539404132692e+03,2.041287590283e-13,8.210848234197e-02,2.114148913100e-05,1.061994284347e-01,6.738391854211e-02,7.440851144818e-01,9.389015214125e+04
1.950000000000e-02,1.539461223447e+03,2.052882026047e-13,8.211038717696e-02,2.001223132318e-05,1.062010467878e-01,6.738681093581e-02,7.440845992002e-01,8.739196123359e+04
1.960000000000e-02,1.539514928500e+03,2.064766194428e-13,8.211214306712e-02,1.896986941873e-05,1.062026096628e-01,6.738955005811e-02,7.440841180200e-01,8.148178392884e+04
1.970000000000e-02,1.539565517347e+03,2.076961300006e-13,8.211376442191e-02,1.800609785617e-05,1.062041186434e-01,6.739214690729e-02,7.440836680595e-01,7.609530989655e+04
1.980000000000e-02,1.539613232982e+03,2.089486098694e-13,8.211526400947e-02,1.711354809512e-05,1.062055753974e-01,6.739461149798e-02,7.440832467299e-01,7.117634487958e+04
1.990000000000e-02,1.539658294955e+03,2.102356997001e-13,8.211665317004e-02,1.628566772895e-05,1.062069816421e-01,6.739695296456e-02,7.440828517004e-01,6.667566170055e+04
2.000000000000e-02,1.539700902017e+03,2.115588159565e-13,8.211794199832e-02,1.551661705707e-05,1.062083391177e-01,6.739917965222e-02,7.440824808687e-01,6.255003025696e+04
2.010000000000e-02,1.539741234440e+03,2.129191621175e-13,8.211913949990e-02,1.480118033748e-05,1.062096495665e-01,6.740129919727e-02,7.440821323347e-01,5.876139625618e+04
2.020000000000e-02,1.539779456033e+03,2.143177400625e-13,8.212025372553e-02,1.413468942193e-05,1.062109147168e-01,6.740331859827e-02,7.440818043783e-01,5.527618392706e+04
2.030000000000e-02,1.539815715913e+03,2.157553614493e-13,8.212129188699e-02,1.351295786789e-05,1.062121362705e-01,6.740524427894e-02,7.440814954395e-01,5.206470237333e+04
2.040000000000e-02,1.539850150055e+03,2.172326589494e-13,8.212226045718e-02,1.293222394103e-05,1.062133158937e-01,6.740708214410e-02,7.440812041009e-01,4.910063881497e+04
2.050000000000e-02,1.539882882661e+03,2.187500972443e-13,8.212316525679e-02,1.238910118411e-05,1.062144552104e-01,6.740883762930e-02,7.440809290729e-01,4.636062488107e+04
2.060000000000e-02,1.539914027365e+03,2.203079837138e-13,8.212401152962e-02,1.188053544284e-05,1.062155557968e-01,6.741051574513e-02,7.440806691801e-01,4.382386448316e+04
2.070000000000e-02,1.539943688289e+03,2.219064787703e-13,8.212480400814e-02,1.140376741715e-05,1.062166191787e-01,6.741212111669e-02,7.440804233495e-01,4.147181374289e+04
2.080000000000e-02,1.539971960994e+03,2.235456058079e-13,8.212554697067e-02,1.095629995259e-05,1.062176468288e-01,6.741365801887e-02,7.440801906004e-01,3.928790503163e+04
2.090000000000e-02,1.539998933308e+03,2.252252607484e-13,8.212624429138e-02,1.053586940882e-05,1.062186401661e-01,6.741513040793e-02,7.440799700349e-01,3.725730848918e+04
2.100000000000e-02,1.540024686068e+03,2.269452211743e-13,8.212689948418e-02,1.014042054307e-05,1.062196005549e-01,6.741654194987e-02,7.440797608299e-01,3.536672546245e+04
2.110000000000e-02,1.540049293785e+03,2.287051550462e-13,8.212751574115e-02,9.768084431357e-06,1.062205293058e-01,6.741789604583e-02,7.440795622296e-01,3.360420919743e+04
2.120000000000e-02,1.540072825228e+03,2.305046290086e-13,8.212809596645e-02,9.417159020940e-06,1.062214276754e-01,6.741919585496e-02,7.440793735396e-01,3.195900885138e+04
2.130000000000e-02,1.540095343951e+03,2.323431162897e-13,8.212864280616e-02,9.086091966877e-06,1.062222968683e-01,6.742044431505e-02,7.440791941206e-01,3.042143350958e+04
2.140000000000e-02,1.540116908767e+03,2.342200042062e-13,8.212915867471e-02,8.773465455803e-06,1.062231380378e-01,6.742164416109e-02,7.440790233835e-01,2.898273339664e+04
2.150000000000e-02,1.540137574164e+03,2.361346012831e-13,8.212964577818e-02,8.477982762067e-06,1.062239522876e-01,6.742279794209e-02,7.440788607848e-01,2.763499590366e+04
2.160000000000e-02,1.540157390690e+03,2.380861440027e-13,8.213010613502e-02,8.198456317201e-06,1.062247406732e-01,6.742390803625e-02,7.440787058225e-01,2.637105440369e+04
2.170000000000e-02,1.540176405289e+03,2.400738031968e-13,8.213054159446e-02,7.933797103977e-06,1.062255042039e-01,6.742497666471e-02,7.440785580322e-01,2.518440813317e+04
2.180000000000e-02,1.540194661609e+03,2.420966900952e-13,8.213095385283e-02,7.683005212075e-06,1.062262438443e-01,6.742600590404e-02,7.440784169842e-01,2.406915166557e+04
2.190000000000e-02,1.540212200282e+03,2.441538620468e-13,8.213134446815e-02,7.445161414305e-06,1.062269605164e-01,6.742699769758e-02,7.440782822802e-01,2.301991271686e+04
2.200000000000e-02,1.540229059169e+03,2.462443279260e-13,8.213171487318e-02,7.219419641117e-06,1.062276551009e-01,6.742795386572e-02,7.440781535504e-01,2.203179720190e+04
2.210000000000e-02,1.540245273588e+03,2.483670532401e-13,8.213206638699e-02,7.005000247157e-06,1.062283284395e-01,6.742887611532e-02,7.440780304517e-01,2.110034061356e+04
2.220000000000e-02,1.540260876521e+03,2.505209649505e-13,8.213240022542e-02,6.801183977369e-06,1.062289813361e-01,6.742976604823e-02,7.440779126650e-01,2.022146492456e+04
2.230000000000e-02,1.540275898795e+03,2.527049560221e-13,8.213271751041e-02,6.607306552027e-06,1.062296145590e-01,6.743062516913e-02,7.440777998932e-01,1.939144032282e+04
2.240000000000e-02,1.540290369256e+03,2.549178897125e-13,8.213301927837e-02,6.422753800206e-06,1.062302288422e-01,6.743145489264e-02,7.440776918598e-01,1.860685118324e+04
2.250000000000e-02,1.540304314919e+03,2.571586036154e-13,8.213330648773e-02,6.246957280051e-06,1.062308248872e-01,6.743225654985e-02,7.440775883069e-01,1.786456576052e+04
2.260000000000e-02,1.540317761108e+03,2.594259134675e-13,8.213358002575e-02,6.079390331759e-06,1.062314033642e-01,6.743303139431e-02,7.440774889937e-01,1.716170915441e+04
2.270000000000e-02,1.540330731584e+03,2.617186167327e-13,8.213384071460e-02,5.919564515798e-06,1.062319649141e-01,6.743378060750e-02,7.440773936956e-01,1.649563915884e+04
2.280000000000e-02,1.540343248663e+03,2.640354959718e-13,8.213408931694e-02,5.767026394607e-06,1.062325101495e-01,6.743450530385e-02,7.440773022023e-01,1.586392465524e+04
2.290000000000e-02,1.540355333316e+03,2.663753220098e-13,8.213432654088e-02,5.621354620960e-06,1.062330396561e-01,6.743520653538e-02,7.440772143172e-01,1.526432625572e+04
2.300000000000e-02,1.540367005275e+03,2.687368569092e-13,8.213455304449e-02,5.482157300545e-06,1.062335539943e-01,6.743588529595e-02,7.440771298563e-01,1.469477893645e+04
2.310000000000e-02,1.540378283114e+03,2.711188567582e-13,8.213476943997e-02,5.349069600035e-06,1.062340537001e-01,6.743654252515e-02,7.440770486469e-01,1.415337643676e+04
2.320000000000e-02,1.540389184336e+03,2.735200742832e-13,8.213497629727e-02,5.221751575280e-06,1.062345392863e-01,6.743717911191e-02,7.440769705273e-01,1.363835722474e+04
2.330000000000e-02,1.540399725443e+03,2.759392612920e-13,8.213517414756e-02,5.099886197086e-06,1.062350112440e-01,6.743779589784e-02,7.440768953454e-01,1.314809185675e+04
2.340000000000e-02,1.540409922011e+03,2.783751709573e-13,8.213536348624e-02,4.983177554610e-06,1.062354700430e-01,6.743839368028e-02,7.440768229588e-01,1.268107157746e+04
2.350000000000e-02,1.540419788746e+03,2.808265599450e-13,8.213554477577e-02,4.871349218608e-06,1.062359161335e-01,6.743897321515e-02,7.440767532331e-01,1.223589802581e+04
2.360000000000e-02,1.540429339547e+03,2.832921903964e-13,8.213571844819e-02,4.764142748732e-06,1.062363499467e-01,6.743953521957e-02,7.440766860423e-01,1.181127392888e+04
2.370000000000e-02,1.540438587560e+03,2.857708317682e-13,8.213588490749e-02,4.661316330796e-06,1.062367718956e-01,6.744008037426e-02,7.440766212675e-01,1.140599467829e+04
