Pos,T,H2,O2,N2,H2O,Q
1.386640625000e-02,8.002061959733e+02,1.227292091793e-03,1.943237971488e-01,7.580072577137e-01,4.608893169960e-02,1.493691767117e+04
1.386718750000e-02,8.003281755659e+02,1.226771223159e-03,1.943138021678e-01,7.580076984014e-01,4.609889909821e-02,1.499619771923e+04
1.386796875000e-02,8.004501720496e+02,1.226250366677e-03,1.943038055131e-01,7.580081396963e-01,4.610886751380e-02,1.505576623730e+04
1.386875000000e-02,8.005721854255e+02,1.225729522349e-03,1.942938071846e-01,7.580085815985e-01,4.611883694627e-02,1.511562479531e+04
1.386953125000e-02,8.006942156950e+02,1.225208690178e-03,1.942838071824e-01,7.580090241082e-01,4.612880739553e-02,1.517577497212e+04
1.387031250000e-02,8.008162628592e+02,1.224687870164e-03,1.942738055062e-01,7.580094672255e-01,4.613877886152e-02,1.523621835555e+04
1.387109375000e-02,8.009383269195e+02,1.224167062310e-03,1.942638021561e-01,7.580099109506e-01,4.614875134413e-02,1.529695654243e+04
1.387187500000e-02,8.010604078771e+02,1.223646266618e-03,1.942537971318e-01,7.580103552835e-01,4.615872484328e-02,1.535799113867e+04
1.387265625000e-02,8.011825057333e+02,1.223125483091e-03,1.942437904335e-01,7.580108002244e-01,4.616869935890e-02,1.541932375930e+04
1.387343750000e-02,8.013046204892e+02,1.222604711729e-03,1.942337820608e-01,7.580112457735e-01,4.617867489089e-02,1.548095602852e+04
1.387421875000e-02,8.014267521462e+02,1.222083952536e-03,1.942237720138e-01,7.580116919309e-01,4.618865143916e-02,1.554288957975e+04
1.387500000000e-02,8.015489007055e+02,1.221563205512e-03,1.942137602924e-01,7.580121386967e-01,4.619862900364e-02,1.560512605570e+04
1.387578125000e-02,8.016710661682e+02,1.221042470661e-03,1.942037468965e-01,7.580125860711e-01,4.620860758423e-02,1.566766710838e+04
1.387656250000e-02,8.017932485358e+02,1.220521747984e-03,1.941937318260e-01,7.580130340542e-01,4.621858718085e-02,1.573051439921e+04
1.387734375000e-02,8.019154478093e+02,1.220001037483e-03,1.941837150809e-01,7.580134826462e-01,4.622856779342e-02,1.579366959901e+04
1.387812500000e-02,8.020376639901e+02,1.219480339161e-03,1.941736966610e-01,7.580139318471e-01,4.623854942185e-02,1.585713438810e+04
1.387890625000e-02,8.021598970793e+02,1.218959653019e-03,1.941636765662e-01,7.580143816572e-01,4.624853206604e-02,1.592091045634e+04
1.387968750000e-02,8.022821470782e+02,1.218438979059e-03,1.941536547965e-01,7.580148320765e-01,4.625851572593e-02,1.598499950317e+04
1.388046875000e-02,8.024044139880e+02,1.217918317283e-03,1.941436313518e-01,7.580152831053e-01,4.626850040141e-02,1.604940323768e+04
1.388125000000e-02,8.025266978099e+02,1.217397667695e-03,1.941336062320e-01,7.580157347436e-01,4.627848609241e-02,1.611412337866e+04
1.388203125000e-02,8.026489985452e+02,1.216877030294e-03,1.941235794370e-01,7.580161869915e-01,4.628847279883e-02,1.617916165463e+04
1.388281250000e-02,8.027713161950e+02,1.216356405085e-03,1.941135509668e-01,7.580166398493e-01,4.629846052060e-02,1.624451980395e+04
1.388359375000e-02,8.028936507607e+02,1.215835792068e-03,1.941035208212e-01,7.580170933171e-01,4.630844925761e-02,1.631019957481e+04
1.388437500000e-02,8.030160022433e+02,1.215315191246e-03,1.940934890001e-01,7.580175473949e-01,4.631843900979e-02,1.637620272532e+04
1.388515625000e-02,8.031383706442e+02,1.214794602621e-03,1.940834555036e-01,7.580180020830e-01,4.632842977706e-02,1.644253102358e+04
1.388593750000e-02,8.032607559645e+02,1.214274026195e-03,1.940734203315e-01,7.580184573815e-01,4.633842155931e-02,1.650918624769e+04
1.388671875000e-02,8.033831582054e+02,1.213753461971e-03,1.940633834836e-01,7.580189132904e-01,4.634841435647e-02,1.657617018584e+04
1.388750000000e-02,8.035055773681e+02,1.213232909949e-03,1.940533449601e-01,7.580193698101e-01,4.635840816845e-02,1.664348463637e+04
1.388828125000e-02,8.036280134539e+02,1.212712370133e-03,1.940433047607e-01,7.580198269405e-01,4.636840299515e-02,1.671113140780e+04
1.388906250000e-02,8.037504664639e+02,1.212191842524e-03,1.940332628853e-01,7.580202846818e-01,4.637839883650e-02,1.677911231889e+04
1.388984375000e-02,8.038729363993e+02,1.211671327125e-03,1.940232193339e-01,7.580207430342e-01,4.638839569240e-02,1.684742919873e+04
1.389062500000e-02,8.039954232613e+02,1.211150823938e-03,1.940131741065e-01,7.580212019978e-01,4.639839356278e-02,1.691608388675e+04
1.389140625000e-02,8.041179270511e+02,1.210630332965e-03,1.940031272029e-01,7.580216615728e-01,4.640839244753e-02,1.698507823283e+04
1.389218750000e-02,8.042404477700e+02,1.210109854207e-03,1.939930786230e-01,7.580221217592e-01,4.641839234657e-02,1.705441409731e+04
1.389296875000e-02,8.043629854190e+02,1.209589387668e-03,1.939830283668e-01,7.580225825573e-01,4.642839325981e-02,1.712409335106e+04
1.389375000000e-02,8.044855399994e+02,1.209068933349e-03,1.939729764341e-01,7.580230439671e-01,4.643839518717e-02,1.719411787556e+04
1.389453125000e-02,8.046081115123e+02,1.208548491253e-03,1.939629228250e-01,7.580235059888e-01,4.644839812856e-02,1.726448956294e+04
1.389531250000e-02,8.047306999589e+02,1.208028061381e-03,1.939528675393e-01,7.580239686225e-01,4.645840208388e-02,1.733521031605e+04
1.389609375000e-02,8.048533053405e+02,1.207507643736e-03,1.939428105769e-01,7.580244318684e-01,4.646840705305e-02,1.740628204849e+04
1.389687500000e-02,8.049759276581e+02,1.206987238321e-03,1.939327519378e-01,7.580248957267e-01,4.647841303599e-02,1.747770668471e+04
1.389765625000e-02,8.050985669129e+02,1.206466845136e-03,1.939226916219e-01,7.580253601973e-01,4.648842003259e-02,1.754948616005e+04
1.389843750000e-02,8.052212231062e+02,1.205946464185e-03,1.939126296290e-01,7.580258252806e-01,4.649842804278e-02,1.762162242080e+04
1.389921875000e-02,8.053438962390e+02,1.205426095469e-03,1.939025659592e-01,7.580262909766e-01,4.650843706647e-02,1.769411742425e+04
1.390000000000e-02,8.054665863125e+02,1.204905738991e-03,1.938925006123e-01,7.580267572854e-01,4.651844710355e-02,1.776697313879e+04
1.390078125000e-02,8.055892933279e+02,1.204385394753e-03,1.938824335883e-01,7.580272242072e-01,4.652845815396e-02,1.784019154391e+04
1.390156250000e-02,8.057120172863e+02,1.203865062757e-03,1.938723648870e-01,7.580276917422e-01,4.653847021758e-02,1.791377463033e+04
1.390234375000e-02,8.058347581889e+02,1.203344743006e-03,1.938622945085e-01,7.580281598905e-01,4.654848329435e-02,1.798772439999e+04
1.390312500000e-02,8.059575160369e+02,1.202824435501e-03,1.938522224525e-01,7.580286286521e-01,4.655849738416e-02,1.806204286617e+04
1.390390625000e-02,8.060802908313e+02,1.202304140246e-03,1.938421487191e-01,7.580290980273e-01,4.656851248693e-02,1.813673205354e+04
1.390468750000e-02,8.062030825734e+02,1.201783857241e-03,1.938320733082e-01,7.580295680163e-01,4.657852860256e-02,1.821179399819e+04
1.390546875000e-02,8.063258912642e+02,1.201263586490e-03,1.938219962197e-01,7.580300386190e-01,4.658854573098e-02,1.828723074772e+04
1.390625000000e-02,8.064487169050e+02,1.200743327994e-03,1.938119174534e-01,7.580305098357e-01,4.659856387207e-02,1.836304436132e+04
1.390703125000e-02,8.065715594967e+02,1.200223081756e-03,1.938018370094e-01,7.580309816665e-01,4.660858302577e-02,1.843923690979e+04
1.390781250000e-02,8.066944190407e+02,1.199702847778e-03,1.937917548876e-01,7.580314541115e-01,4.661860319197e-02,1.851581047564e+04
1.390859375000e-02,8.068172955379e+02,1.199182626063e-03,1.937816710878e-01,7.580319271710e-01,4.662862437058e-02,1.859276715313e+04
1.390937500000e-02,8.069401889895e+02,1.198662416612e-03,1.937715856100e-01,7.580324008449e-01,4.663864656152e-02,1.867010904836e+04
1.391015625000e-02,8.070630993967e+02,1.198142219429e-03,1.937614984541e-01,7.580328751335e-01,4.664866976469e-02,1.874783827931e+04
1.391093750000e-02,8.071860267605e+02,1.197622034514e-03,1.937514096201e-01,7.580333500369e-01,4.665869398001e-02,1.882595697591e+04
1.391171875000e-02,8.073089710821e+02,1.197101861871e-03,1.937413191078e-01,7.580338255552e-01,4.666871920738e-02,1.890446728012e+04
1.391250000000e-02,8.074319323626e+02,1.196581701502e-03,1.937312269172e-01,7.580343016886e-01,4.667874544670e-02,1.898337134598e+04
1.391328125000e-02,8.075549106031e+02,1.196061553409e-03,1.937211330482e-01,7.580347784372e-01,4.668877269790e-02,1.906267133970e+04
1.391406250000e-02,8.076779058047e+02,1.195541417595e-03,1.937110375008e-01,7.580352558012e-01,4.669880096087e-02,1.914236943967e+04
1.391484375000e-02,8.078009179684e+02,1.195021294061e-03,1.937009402748e-01,7.580357337806e-01,4.670883023553e-02,1.922246783661e+04
1.391562500000e-02,8.079239470955e+02,1.194501182810e-03,1.936908413702e-01,7.580362123756e-01,4.671886052178e-02,1.930296873355e+04
1.391640625000e-02,8.080469931870e+02,1.193981083845e-03,1.936807407869e-01,7.580366915864e-01,4.672889181953e-02,1.938387434599e+04
1.391718750000e-02,8.081700562439e+02,1.193460997168e-03,1.936706385248e-01,7.580371714131e-01,4.673892412870e-02,1.946518690186e+04
1.391796875000e-02,8.082931362675e+02,1.192940922781e-03,1.936605345839e-01,7.580376518558e-01,4.674895744917e-02,1.954690864170e+04
1.391875000000e-02,8.084162332587e+02,1.192420860686e-03,1.936504289641e-01,7.580381329147e-01,4.675899178088e-02,1.962904181863e+04
1.391953125000e-02,8.085393472186e+02,1.191900810886e-03,1.936403216652e-01,7.580386145899e-01,4.676902712372e-02,1.971158869848e+04
1.392031250000e-02,8.086624781484e+02,1.191380773384e-03,1.936302126874e-01,7.580390968816e-01,4.677906347759e-02,1.979455155985e+04
1.392109375000e-02,8.087856260491e+02,1.190860748181e-03,1.936201020303e-01,7.580395797898e-01,4.678910084242e-02,1.987793269417e+04
1.392187500000e-02,8.089087909217e+02,1.190340735280e-03,1.936099896941e-01,7.580400633147e-01,4.679913921809e-02,1.996173440575e+04
1.392265625000e-02,8.090319727674e+02,1.189820734684e-03,1.935998756786e-01,7.580405474565e-01,4.680917860453e-02,2.004595901188e+04
1.392343750000e-02,8.091551715872e+02,1.189300746394e-03,1.935897599837e-01,7.580410322153e-01,4.681921900164e-02,2.013060884291e+04
1.392421875000e-02,8.092783873822e+02,1.188780770413e-03,1.935796426093e-01,7.580415175913e-01,4.682926040932e-02,2.021568624228e+04
1.392500000000e-02,8.094016201534e+02,1.188260806744e-03,1.935695235555e-01,7.580420035844e-01,4.683930282748e-02,2.030119356663e+04
1.392578125000e-02,8.095248699018e+02,1.187740855390e-03,1.935594028221e-01,7.580424901951e-01,4.684934625603e-02,2.038713318582e+04
1.392656250000e-02,8.096481366286e+02,1.187220916351e-03,1.935492804090e-01,7.580429774232e-01,4.685939069487e-02,2.047350748308e+04
1.392734375000e-02,8.097714203348e+02,1.186700989632e-03,1.935391563162e-01,7.580434652690e-01,4.686943614390e-02,2.056031885502e+04
1.392812500000e-02,8.098947210214e+02,1.186181075234e-03,1.935290305436e-01,7.580439537327e-01,4.687948260305e-02,2.064756971170e+04
1.392890625000e-02,8.100180386895e+02,1.185661173159e-03,1.935189030912e-01,7.580444428143e-01,4.688953007220e-02,2.073526247676e+04
1.392968750000e-02,8.101413733401e+02,1.185141283411e-03,1.935087739588e-01,7.580449325140e-01,4.689957855127e-02,2.082339958743e+04
1.393046875000e-02,8.102647249742e+02,1.184621405992e-03,1.934986431463e-01,7.580454228319e-01,4.690962804016e-02,2.091198349465e+04
1.393125000000e-02,8.103880935929e+02,1.184101540904e-03,1.934885106539e-01,7.580459137682e-01,4.691967853878e-02,2.100101666309e+04
1.393203125000e-02,8.105114791972e+02,1.183581688150e-03,1.934783764812e-01,7.580464053230e-01,4.692973004703e-02,2.109050157130e+04
1.393281250000e-02,8.106348817881e+02,1.183061847731e-03,1.934682406283e-01,7.580468974964e-01,4.693978256482e-02,2.118044071172e+04
1.393359375000e-02,8.107583013666e+02,1.182542019652e-03,1.934581030952e-01,7.580473902887e-01,4.694983609204e-02,2.127083659077e+04
1.393437500000e-02,8.108817379338e+02,1.182022203914e-03,1.934479638817e-01,7.580478836998e-01,4.695989062861e-02,2.136169172895e+04
1.393515625000e-02,8.110051914906e+02,1.181502400519e-03,1.934378229877e-01,7.580483777300e-01,4.696994617444e-02,2.145300866090e+04
1.393593750000e-02,8.111286620381e+02,1.180982609471e-03,1.934276804133e-01,7.580488723794e-01,4.698000272941e-02,2.154478993545e+04
1.393671875000e-02,8.112521495772e+02,1.180462830771e-03,1.934175361582e-01,7.580493676481e-01,4.699006029345e-02,2.163703811576e+04
1.393750000000e-02,8.113756541090e+02,1.179943064423e-03,1.934073902226e-01,7.580498635362e-01,4.700011886645e-02,2.172975577931e+04
1.393828125000e-02,8.114991756345e+02,1.179423310428e-03,1.933972426062e-01,7.580503600440e-01,4.701017844831e-02,2.182294551806e+04
1.393906250000e-02,8.116227141546e+02,1.178903568790e-03,1.933870933091e-01,7.580508571715e-01,4.702023903894e-02,2.191660993849e+04
1.393984375000e-02,8.117462696704e+02,1.178383839511e-03,1.933769423311e-01,7.580513549189e-01,4.703030063825e-02,2.201075166166e+04
1.394062500000e-02,8.118698421828e+02,1.177864122594e-03,1.933667896722e-01,7.580518532863e-01,4.704036324613e-02,2.210537332333e+04
1.394140625000e-02,8.119934316928e+02,1.177344418041e-03,1.933566353323e-01,7.580523522739e-01,4.705042686249e-02,2.220047757399e+04
1.394218750000e-02,8.121170382013e+02,1.176824725854e-03,1.933464793114e-01,7.580528518817e-01,4.706049148724e-02,2.229606707899e+04
1.394296875000e-02,8.122406617094e+02,1.176305046037e-03,1.933363216094e-01,7.580533521100e-01,4.707055712027e-02,2.239214451859e+04
1.394375000000e-02,8.123643022180e+02,1.175785378591e-03,1.933261622262e-01,7.580538529588e-01,4.708062376148e-02,2.248871258804e+04
1.394453125000e-02,8.124879597281e+02,1.175265723520e-03,1.933160011617e-01,7.580543544283e-01,4.709069141079e-02,2.258577399767e+04
1.394531250000e-02,8.126116342407e+02,1.174746080827e-03,1.933058384160e-01,7.580548565187e-01,4.710076006809e-02,2.268333147295e+04
1.394609375000e-02,8.127353257566e+02,1.174226450513e-03,1.932956739889e-01,7.580553592300e-01,4.711082973328e-02,2.278138775460e+04
1.394687500000e-02,8.128590342768e+02,1.173706832582e-03,1.932855078803e-01,7.580558625625e-01,4.712090040627e-02,2.287994559866e+04
1.394765625000e-02,8.129827598024e+02,1.173187227035e-03,1.932753400903e-01,7.580563665161e-01,4.713097208695e-02,2.297900777655e+04
1.394843750000e-02,8.131065023341e+02,1.172667633877e-03,1.932651706186e-01,7.580568710912e-01,4.714104477524e-02,2.307857707520e+04
1.394921875000e-02,8.132302618730e+02,1.172148053109e-03,1.932549994654e-01,7.580573762878e-01,4.715111847102e-02,2.317865629707e+04
1.395000000000e-02,8.133540384201e+02,1.171628484734e-03,1.932448266304e-01,7.580578821060e-01,4.716119317421e-02,2.327924826028e+04
1.395078125000e-02,8.134778319761e+02,1.171108928755e-03,1.932346521137e-01,7.580583885460e-01,4.717126888470e-02,2.338035579869e+04
1.395156250000e-02,8.136016425421e+02,1.170589385174e-03,1.932244759151e-01,7.580588956080e-01,4.718134560239e-02,2.348198176195e+04
1.395234375000e-02,8.137254701190e+02,1.170069853994e-03,1.932142980347e-01,7.580594032920e-01,4.719142332718e-02,2.358412901563e+04
1.395312500000e-02,8.138493147076e+02,1.169550335219e-03,1.932041184724e-01,7.580599115982e-01,4.720150205898e-02,2.368680044125e+04
1.395390625000e-02,8.139731763089e+02,1.169030828850e-03,1.931939372280e-01,7.580604205268e-01,4.721158179768e-02,2.378999893643e+04
1.395468750000e-02,8.140970549239e+02,1.168511334891e-03,1.931837543015e-01,7.580609300778e-01,4.722166254319e-02,2.389372741491e+04
1.395546875000e-02,8.142209505533e+02,1.167991853343e-03,1.931735696930e-01,7.580614402514e-01,4.723174429540e-02,2.399798880668e+04
1.395625000000e-02,8.143448631982e+02,1.167472384211e-03,1.931633834022e-01,7.580619510478e-01,4.724182705421e-02,2.410278605804e+04
1.395703125000e-02,8.144687928593e+02,1.166952927496e-03,1.931531954292e-01,7.580624624671e-01,4.725191081953e-02,2.420812213172e+04
1.395781250000e-02,8.145927395377e+02,1.166433483201e-03,1.931430057738e-01,7.580629745094e-01,4.726199559125e-02,2.431400000691e+04
1.395859375000e-02,8.147167032340e+02,1.165914051330e-03,1.931328144361e-01,7.580634871749e-01,4.727208136927e-02,2.442042267942e+04
1.395937500000e-02,8.148406839494e+02,1.165394631885e-03,1.931226214160e-01,7.580640004636e-01,4.728216815349e-02,2.452739316169e+04
1.396015625000e-02,8.149646816846e+02,1.164875224868e-03,1.931124267133e-01,7.580645143758e-01,4.729225594380e-02,2.463491448293e+04
1.396093750000e-02,8.150886964404e+02,1.164355830283e-03,1.931022303281e-01,7.580650289115e-01,4.730234474012e-02,2.474298968921e+04
1.396171875000e-02,8.152127282178e+02,1.163836448133e-03,1.930920322603e-01,7.580655440710e-01,4.731243454233e-02,2.485162184352e+04
1.396250000000e-02,8.153367770176e+02,1.163317078420e-03,1.930818325098e-01,7.580660598542e-01,4.732252535033e-02,2.496081402586e+04
1.396328125000e-02,8.154608428407e+02,1.162797721147e-03,1.930716310766e-01,7.580665762615e-01,4.733261716402e-02,2.507056933336e+04
1.396406250000e-02,8.155849256879e+02,1.162278376317e-03,1.930614279607e-01,7.580670932929e-01,4.734270998331e-02,2.518089088034e+04
1.396484375000e-02,8.157090255601e+02,1.161759043932e-03,1.930512231618e-01,7.580676109485e-01,4.735280380807e-02,2.529178179841e+04
1.396562500000e-02,8.158331424581e+02,1.161239723997e-03,1.930410166801e-01,7.580681292285e-01,4.736289863822e-02,2.540324523657e+04
1.396640625000e-02,8.159572763827e+02,1.160720416513e-03,1.930308085154e-01,7.580686481330e-01,4.737299447365e-02,2.551528436129e+04
1.396718750000e-02,8.160814273349e+02,1.160201121483e-03,1.930205986677e-01,7.580691676622e-01,4.738309131426e-02,2.562790235659e+04
1.396796875000e-02,8.162055953153e+02,1.159681838911e-03,1.930103871370e-01,7.580696878162e-01,4.739318915994e-02,2.574110242417e+04
1.396875000000e-02,8.163297803248e+02,1.159162568799e-03,1.930001739231e-01,7.580702085951e-01,4.740328801059e-02,2.585488778347e+04
1.396953125000e-02,8.164539823643e+02,1.158643311150e-03,1.929899590260e-01,7.580707299990e-01,4.741338786611e-02,2.596926167175e+04
1.397031250000e-02,8.165782014345e+02,1.158124065968e-03,1.929797424458e-01,7.580712520282e-01,4.742348872639e-02,2.608422734423e+04
1.397109375000e-02,8.167024375363e+02,1.157604833255e-03,1.929695241822e-01,7.580717746827e-01,4.743359059132e-02,2.619978807414e+04
1.397187500000e-02,8.168266906704e+02,1.157085613013e-03,1.929593042353e-01,7.580722979627e-01,4.744369346081e-02,2.631594715284e+04
1.397265625000e-02,8.169509608377e+02,1.156566405247e-03,1.929490826050e-01,7.580728218682e-01,4.745379733475e-02,2.643270788992e+04
1.397343750000e-02,8.170752480389e+02,1.156047209959e-03,1.929388592912e-01,7.580733463996e-01,4.746390221302e-02,2.655007361324e+04
1.397421875000e-02,8.171995522749e+02,1.155528027151e-03,1.929286342940e-01,7.580738715568e-01,4.747400809554e-02,2.666804766910e+04
1.397500000000e-02,8.173238735463e+02,1.155008856828e-03,1.929184076132e-01,7.580743973400e-01,4.748411498219e-02,2.678663342230e+04
